trade_date,buy_date,sell_date,buy_price,sell_price,shares,buy_cost,sell_proceeds,gross_return,net_return,pnl,capital_before,capital_after,portfolio_value
2025-04-08,2025-04-08 00:00:00-04:00,2025-04-09 00:00:00-04:00,43.59000015258789,43.58000183105469,523,22799.849836811445,22790.061723545838,-0.0002293719086534469,-0.000429306040858399,-9.788113265607535,45604.93387716898,22805.084040357535,22805.084040357535
2025-04-09,2025-04-09 00:00:00-04:00,2025-04-10 00:00:00-04:00,46.83000183105469,46.40999984741211,486,22761.656827981566,22553.004399849702,-0.008968651873168611,-0.009166838324148746,-208.65242813186342,45358.08844020724,22596.43161222567,22596.43161222567
2025-04-10,2025-04-10 00:00:00-04:00,2025-04-11 00:00:00-04:00,45.16999816894531,46.630001068115234,500,22587.257584381103,23312.66903400421,0.03232240332862542,0.03211595949234335,725.4114496231086,45909.10064622988,23321.84306184878,23321.84306184878
2025-04-11,2025-04-11 00:00:00-04:00,2025-04-14 00:00:00-04:00,47.66999816894531,48.290000915527344,489,23312.960167524718,23611.449066648103,0.01300614160681745,0.01280356063659324,298.48889912338564,46933.29212849688,23620.331960972166,23620.331960972166
2025-04-14,2025-04-14 00:00:00-04:00,2025-04-15 00:00:00-04:00,48.279998779296875,48.79999923706055,489,23611.28029501648,23860.813306959917,0.01077051513900732,0.010568381249368519,249.53301194343658,47481.14526793208,23869.864972915602,23869.864972915602
2025-04-15,2025-04-15 00:00:00-04:00,2025-04-16 00:00:00-04:00,47.7400016784668,47.59000015258789,499,23824.643063638687,23745.035335133744,-0.0031420511228545823,-0.0033414027774645244,-79.60772850494322,47614.90030804934,23790.25724441066,23790.25724441066
2025-04-16,2025-04-16 00:00:00-04:00,2025-04-17 00:00:00-04:00,47.959999084472656,48.150001525878906,495,23742.573566768646,23831.867330234527,0.003961685676256914,0.0037609134163476407,89.29376346588106,47622.12457464519,23879.55100787654,23879.55100787654
2025-04-17,2025-04-17 00:00:00-04:00,2025-04-21 00:00:00-04:00,48.2599983215332,49.630001068115234,494,23842.823214754484,24514.768805596163,0.028387956780569296,0.0281822997549159,671.9455908416785,48394.3198134727,24551.49659871822,24551.49659871822
2025-04-21,2025-04-21 00:00:00-04:00,2025-04-22 00:00:00-04:00,49.720001220703125,51.0,493,24514.411797866822,25140.4857,0.02574414215347788,0.025539013837878766,626.0739021331792,49691.98229871822,25177.570500851398,25177.570500851398
2025-04-22,2025-04-22 00:00:00-04:00,2025-04-23 00:00:00-04:00,52.08000183105469,53.459999084472656,483,25157.156348487853,25818.597439844514,0.02649764218316699,0.026292363182630483,661.4410913566608,50996.167940695916,25839.01159220806,25839.01159220806
2025-04-23,2025-04-23 00:00:00-04:00,2025-04-24 00:00:00-04:00,53.20000076293945,52.75,485,25804.580570062637,25581.191625,-0.00845866083620314,-0.008656949275192007,-223.3889450626375,51420.20321720806,25615.62264714542,25615.62264714542
2025-04-24,2025-04-24 00:00:00-04:00,2025-04-25 00:00:00-04:00,53.2599983215332,53.619998931884766,480,25567.35567425537,25735.02572735596,0.006759305702156077,0.006557973974188528,167.67005310058812,51350.64837450138,25783.29270024601,25783.29270024601
2025-04-25,2025-04-25 00:00:00-04:00,2025-04-28 00:00:00-04:00,54.27000045776367,54.09000015258789,475,25780.82804245949,25690.180797472,-0.0033167551807166246,-0.0035160718980088027,-90.6472449874891,51473.473497718005,25692.64545525852,25692.64545525852
2025-04-28,2025-04-28 00:00:00-04:00,2025-04-29 00:00:00-04:00,53.880001068115234,53.95000076293945,476,25649.445196473695,25677.632343122863,0.0012991776807080044,0.00109893786915296,28.187146649168426,51370.27779838139,25720.83260190769,25720.83260190769
2025-04-29,2025-04-29 00:00:00-04:00,2025-04-30 00:00:00-04:00,54.220001220703125,53.75,474,25702.85060667114,25474.952250000002,-0.008668410367421052,-0.00886665686069812,-227.89835667113948,51195.784851907694,25492.93424523655,25492.93424523655
2025-04-30,2025-04-30 00:00:00-04:00,2025-05-01 00:00:00-04:00,53.5099983215332,54.9900016784668,476,25473.30627696991,26172.6232748703,0.02765844521318213,0.02745293407525328,699.3169979003906,51665.55752010685,26192.25124313694,26192.25124313694
2025-05-01,2025-05-01 00:00:00-04:00,2025-05-02 00:00:00-04:00,54.95000076293945,55.15999984741211,476,26158.815983195494,26253.534311375428,0.0038216393367966664,0.0036208950833547205,94.71832817993345,52445.78555451237,26286.969571316873,26286.969571316873
2025-05-02,2025-05-02 00:00:00-04:00,2025-05-05 00:00:00-04:00,55.189998626708984,53.52000045776367,476,26273.066390248106,25472.97266587372,-0.030259072485954427,-0.030453001278577856,-800.0937243743865,51759.9422371906,25486.875846942487,25486.875846942487
2025-05-05,2025-05-05 00:00:00-04:00,2025-05-06 00:00:00-04:00,53.630001068115234,53.244998931884766,475,25476.797932405472,25288.845355196,-0.007178857515618528,-0.007377401889677941,-187.9525772094712,50775.72120213849,25298.923269733015,25298.923269733015
2025-05-06,2025-05-06 00:00:00-04:00,2025-05-07 00:00:00-04:00,53.970001220703125,54.9900016784668,468,25260.48636734619,25732.747253443908,0.018899396603541216,0.0186956371001708,472.26088609771614,51031.67052317692,25771.18415583073,25771.18415583073
2025-05-07,2025-05-07 00:00:00-04:00,2025-05-08 00:00:00-04:00,54.68000030517578,56.540000915527344,471,25756.855571752167,26627.677397170257,0.03401610460809567,0.03380932206542829,870.8218254180902,52398.861553000985,26642.00598124882,26642.00598124882
2025-05-08,2025-05-08 00:00:00-04:00,2025-05-09 00:00:00-04:00,57.619998931884766,58.560001373291016,462,26623.101550481413,27052.015162397005,0.016313822610747875,0.016110580170469884,428.9136119155919,53694.02114364583,27070.919593164414,27070.919593164414
2025-05-09,2025-05-09 00:00:00-04:00,2025-05-12 00:00:00-04:00,58.65999984741211,59.18000030517578,461,27044.96415564995,27279.251942671966,0.008864651536248045,0.00866289878121629,234.28778702201816,54350.17153583638,27305.20738018643,27305.20738018643
2025-05-12,2025-05-12 00:00:00-04:00,2025-05-13 00:00:00-04:00,57.880001068115234,58.97999954223633,471,27264.206651132583,27776.80182641487,0.01900481088150943,0.018801030297391535,512.5951752822875,55082.0092066013,27817.80255546872,27817.80255546872
2025-05-13,2025-05-13 00:00:00-04:00,2025-05-14 00:00:00-04:00,59.619998931884766,59.18000030517578,466,27785.697794208525,27575.122354197694,-0.007380050898888446,-0.0075785550382946225,-210.5754400108308,55392.92490966641,27607.22711545789,27607.22711545789
2025-05-14,2025-05-14 00:00:00-04:00,2025-05-15 00:00:00-04:00,58.7400016784668,58.279998779296875,469,27551.81569327965,27330.586095547485,-0.007831169322873071,-0.008029583247616033,-221.2295977321628,54937.81321100537,27385.997517725726,27385.997517725726
2025-05-15,2025-05-15 00:00:00-04:00,2025-05-16 00:00:00-04:00,58.66999816894531,58.880001068115234,466,27342.953168643187,27435.336689691925,0.0035793916094082777,0.0033786958006673134,92.38352104873775,54821.33420741765,27478.381038774463,27478.381038774463
2025-05-16,2025-05-16 00:00:00-04:00,2025-05-19 00:00:00-04:00,59.20000076293945,58.290000915527344,464,27471.547234039306,27043.85576876221,-0.015371618846021872,-0.015568524831654027,-427.69146527709745,54522.23680753667,27050.689573497366,27050.689573497366
2025-05-19,2025-05-19 00:00:00-04:00,2025-05-20 00:00:00-04:00,59.9900016784668,59.48500061035156,450,26998.200305385588,26765.573449630738,-0.00841808724763718,-0.008616383800532283,-232.6268557548501,53816.26302312811,26818.062717742516,26818.062717742516
2025-05-20,2025-05-20 00:00:00-04:00,2025-05-21 00:00:00-04:00,60.90999984741211,60.540000915527344,440,26803.079972854615,26634.93664279175,-0.00607451868021119,-0.006273283899953199,-168.14333006286688,53452.99936053426,26649.91938767965,26649.91938767965
2025-05-21,2025-05-21 00:00:00-04:00,2025-05-22 00:00:00-04:00,61.790000915527344,63.349998474121094,431,26634.153543631743,27301.118957411956,0.025246763804493404,0.025041734954617537,666.9654137802136,53951.038345091605,27316.884801459863,27316.884801459863
2025-05-22,2025-05-22 00:00:00-04:00,2025-05-23 00:00:00-04:00,63.22999954223633,61.810001373291016,431,27254.855015684127,26637.44658082924,-0.02245766533647977,-0.02265315425452056,-617.4084348548859,53954.33138228911,26699.476366604977,26699.476366604977
2025-05-23,2025-05-23 00:00:00-04:00,2025-05-27 00:00:00-04:00,61.83000183105469,62.84000015258789,431,26651.395662263487,27081.331661758806,0.01633508477474963,0.01613183808246405,429.93599949531927,53780.80802836378,27129.412366100296,27129.412366100296
2025-05-27,2025-05-27 00:00:00-04:00,2025-05-28 00:00:00-04:00,62.5,61.84000015258789,434,27127.7125,26835.876210216524,-0.01055999755859375,-0.01075786577226066,-291.8362897834777,53965.288576316816,26837.57607631682,26837.57607631682
2025-05-28,2025-05-28 00:00:00-04:00,2025-05-29 00:00:00-04:00,60.790000915527344,61.58000183105469,441,26811.071242787933,27154.065129414368,0.012995573344786002,0.012792994488002736,342.9938866264347,53991.64120573118,27180.569962943253,27180.569962943253
2025-05-29,2025-05-29 00:00:00-04:00,2025-05-30 00:00:00-04:00,59.9900016784668,60.04499816894531,453,27178.188307421493,27197.664132115173,0.0009167609424864615,0.0007165976066315528,19.475824693679897,54378.234095058426,27200.045787636933,27200.045787636933
2025-05-30,2025-05-30 00:00:00-04:00,2025-06-02 00:00:00-04:00,59.459999084472656,59.06999969482422,457,27175.936903562164,26992.290361548614,-0.006559021117615215,-0.006757689446558807,-183.64654201355006,54192.33614918555,27016.399245623383,27016.399245623383
2025-06-02,2025-06-02 00:00:00-04:00,2025-06-03 00:00:00-04:00,59.36000061035156,59.97999954223633,455,27011.50115773773,27288.17070173836,0.010444725834060156,0.010242657095767325,276.6695440006297,54304.56994736174,27293.068789624012,27293.068789624012
2025-06-03,2025-06-03 00:00:00-04:00,2025-06-04 00:00:00-04:00,60.400001525878906,59.65999984741211,451,27243.124728240204,26903.969265189742,-0.012251683108811457,-0.012449213019198683,-339.15546305046155,54197.038054813755,26953.91332657355,26953.91332657355
2025-06-04,2025-06-04 00:00:00-04:00,2025-06-05 00:00:00-04:00,59.63999938964844,60.150001525878906,451,26900.32948870392,27124.93792310257,0.008551343753350014,0.008349653653609323,224.6084343986513,54078.851249676125,27178.521760972202,27178.521760972202
2025-06-05,2025-06-05 00:00:00-04:00,2025-06-06 00:00:00-04:00,57.869998931884766,59.09000015258789,469,27143.74360200386,27710.438750556565,0.021081756406097635,0.020877560474409668,566.6951485527061,54888.96051152877,27745.21690952491,27745.21690952491
2025-06-06,2025-06-06 00:00:00-04:00,2025-06-09 00:00:00-04:00,59.2599983215332,61.130001068115234,468,27736.452582398986,28605.979615827942,0.03155590279358026,0.03134961224207674,869.5270334289562,56351.19652535285,28614.743942953864,28614.743942953864
2025-06-09,2025-06-09 00:00:00-04:00,2025-06-10 00:00:00-04:00,61.77000045776367,62.36000061035156,463,28602.370162965773,28869.793014564515,0.009551564646519854,0.009349674522603008,267.42285159874154,57484.53695751838,28882.166794552606,28882.166794552606
2025-06-10,2025-06-10 00:00:00-04:00,2025-06-11 00:00:00-04:00,62.290000915527344,62.400001525878906,463,28843.15445093155,28888.311586411284,0.0017659433092758567,0.0015656101539294651,45.15713547973428,57770.47838096389,28927.32393003234,28927.32393003234
2025-06-11,2025-06-11 00:00:00-04:00,2025-06-12 00:00:00-04:00,61.84000015258789,60.70000076293945,467,28882.167999265672,28344.065666257095,-0.018434660201092037,-0.01863095363970802,-538.1023330085773,57271.38959628943,28389.221597023763,28389.221597023763
2025-06-12,2025-06-12 00:00:00-04:00,2025-06-13 00:00:00-04:00,60.70000076293945,59.619998931884766,467,28349.735046328355,27839.755247240068,-0.017792451688305174,-0.017988873555780757,-509.9797990882871,56228.97684426383,27879.241797935476,27879.241797935476
2025-06-13,2025-06-13 00:00:00-04:00,2025-06-16 00:00:00-04:00,59.7400016784668,60.599998474121094,466,27841.624666243744,28236.775329011536,0.014395660721320026,0.01419280187506039,395.1506627677918,56116.017126947016,28274.392460703268,28274.392460703268
2025-06-16,2025-06-16 00:00:00-04:00,2025-06-17 00:00:00-04:00,61.79999923706055,60.02000045776367,457,28245.423911301805,27426.397295177077,-0.028802569599862327,-0.028996789663936012,-819.0266161247273,55700.789755880345,27455.36584457854,27455.36584457854
2025-06-17,2025-06-17 00:00:00-04:00,2025-06-18 00:00:00-04:00,59.5,59.064998626708984,461,27432.24295,27226.24147047615,-0.00731094745026917,-0.007509465408983242,-206.0014795238494,54681.60731505469,27249.36436505469,27249.36436505469
2025-06-18,2025-06-18 00:00:00-04:00,2025-06-20 00:00:00-04:00,58.970001220703125,60.27000045776367,462,27246.86497802124,27841.95573746567,0.022045094287773976,0.021840705707774473,595.0907594444288,55091.32010252036,27844.45512449912,27844.45512449912
2025-06-20,2025-06-20 00:00:00-04:00,2025-06-23 00:00:00-04:00,58.66999816894531,57.47999954223633,474,27812.360089993286,27242.795231041717,-0.020282915695382858,-0.020478839519861364,-569.5648589515695,55087.25035554083,27274.89026554755,27274.89026554755
2025-06-23,2025-06-23 00:00:00-04:00,2025-06-24 00:00:00-04:00,58.66999816894531,59.77000045776367,464,27225.601438305664,27730.506884381102,0.018748974316494915,0.018545244894573747,504.9054460754378,55005.397149928656,27779.795711622988,27779.795711622988
2025-06-24,2025-06-24 00:00:00-04:00,2025-06-25 00:00:00-04:00,60.060001373291016,61.33000183105469,462,27750.495406523896,28331.62739986267,0.02114552828379467,0.020941319599006362,581.1319933387749,56111.42311148566,28360.927704961763,28360.927704961763
2025-06-25,2025-06-25 00:00:00-04:00,2025-06-26 00:00:00-04:00,61.275001525878906,60.93000030517578,462,28311.88161002655,28146.845174977112,-0.005630374738667563,-0.0058292287783158585,-165.0364350494383,56507.77287993887,28195.891269912325,28195.891269912325
2025-06-26,2025-06-26 00:00:00-04:00,2025-06-27 00:00:00-04:00,61.13999938964844,60.685001373291016,461,28188.35827259979,27972.98805452385,-0.007441904169113505,-0.007640395939102678,-215.37021807594283,56168.87932443617,27980.521051836382,27980.521051836382
2025-06-27,2025-06-27 00:00:00-04:00,2025-06-30 00:00:00-04:00,60.720001220703125,61.27000045776367,460,27933.993681579588,28181.381790550233,0.00905795826751431,0.008856166855002151,247.38810897064468,56161.90284238661,28227.909160807027,28227.909160807027
2025-06-30,2025-06-30 00:00:00-04:00,2025-07-01 00:00:00-04:00,61.209999084472656,60.58000183105469,461,28220.63135889969,27924.5881060318,-0.010292391158976217,-0.010490312888571492,-296.04325286789026,56152.49726683882,27931.865907939136,27931.865907939136
2025-07-01,2025-07-01 00:00:00-04:00,2025-07-02 00:00:00-04:00,59.84000015258789,61.119998931884766,466,27888.22861511307,28479.071310308074,0.02139035387755625,0.02118609623254519,590.842695195006,56410.937218247214,28522.708603134142,28522.708603134142
2025-07-02,2025-07-02 00:00:00-04:00,2025-07-03 00:00:00-04:00,62.41999816894531,62.209999084472656,456,28466.365516955568,28364.92280656128,-0.0033642917435574883,-0.0035635989544876845,-101.44271039428713,56887.63140969542,28421.265892739855,28421.265892739855
2025-07-03,2025-07-03 00:00:00-04:00,2025-07-07 00:00:00-04:00,62.189998626708984,61.630001068115234,456,28361.475237716673,28100.470159011842,-0.009004624070746411,-0.00920280332800644,-261.00507870483125,56521.73605175169,28160.260814035024,28160.260814035024
2025-07-07,2025-07-07 00:00:00-04:00,2025-07-08 00:00:00-04:00,61.400001525878906,61.900001525878906,458,28124.012818922423,28347.365678782655,0.008143322273196682,0.007941713769592478,223.35285986023155,56507.62649281768,28383.613673895255,28383.613673895255
2025-07-08,2025-07-08 00:00:00-04:00,2025-07-09 00:00:00-04:00,61.81999969482422,62.290000915527344,459,28378.21739791031,28588.251309185027,0.007602737350748889,0.007401236953318401,210.03391127471696,56971.86498308028,28593.647585169972,28593.647585169972
2025-07-09,2025-07-09 00:00:00-04:00,2025-07-10 00:00:00-04:00,63.58000183105469,63.13999938964844,449,28550.27556422577,28347.024739979555,-0.006920453424575673,-0.007119049474285709,-203.2508242462136,56940.67232514953,28390.39676092376,28390.39676092376
2025-07-10,2025-07-10 00:00:00-04:00,2025-07-11 00:00:00-04:00,64.5,66.87999725341797,440,28382.838,29424.256071624757,0.0368991822235344,0.0366918231229998,1041.4180716247574,57814.65283254851,29431.814832548516,29431.814832548516
2025-07-11,2025-07-11 00:00:00-04:00,2025-07-14 00:00:00-04:00,67.20999908447266,69.16999816894531,437,29373.706676874543,30224.26647090912,0.029162313810021604,0.028956501928447745,850.559794034576,59656.081303457635,30282.374626583092,30282.374626583092
2025-07-14,2025-07-14 00:00:00-04:00,2025-07-15 00:00:00-04:00,68.18000030517578,66.93000030517578,444,30274.947327511596,29713.948443484496,-0.018333822153196854,-0.0185301357574058,-560.9988840270998,59996.32307006759,29721.375742555992,29721.375742555992
2025-07-15,2025-07-15 00:00:00-04:00,2025-07-16 00:00:00-04:00,66.16000366210938,67.55000305175781,449,29708.812228451538,30326.918375102236,0.021009663130422507,0.02080548161594795,618.1061466506981,60048.294117658224,30339.48188920669,30339.48188920669
2025-07-16,2025-07-16 00:00:00-04:00,2025-07-17 00:00:00-04:00,67.83000183105469,67.03500366210938,447,30323.042819563292,29961.650172299196,-0.011720450353597625,-0.011918086499912172,-361.392647264096,60301.13206150589,29978.089241942595,29978.089241942595
2025-07-17,2025-07-17 00:00:00-04:00,2025-07-18 00:00:00-04:00,67.6500015258789,67.54000091552734,443,29971.947571031953,29917.228383538055,-0.0016260252456828511,-0.0018256800751508203,-54.71918749389806,59895.317625480646,29923.370054448696,29923.370054448696
2025-07-18,2025-07-18 00:00:00-04:00,2025-07-21 00:00:00-04:00,66.68000030517578,67.20999908447266,448,29875.62740073242,30107.068581884767,0.00794839197467334,0.007746822453230624,231.44118115234596,60030.43863633346,30154.811235601042,30154.811235601042
2025-07-21,2025-07-21 00:00:00-04:00,2025-07-22 00:00:00-04:00,66.33000183105469,67.7699966430664,454,30116.832213381957,30764.501718104555,0.02170955483582597,0.021505233357006798,647.6695047225985,60919.312953705594,30802.48074032364,30802.48074032364
2025-07-22,2025-07-22 00:00:00-04:00,2025-07-23 00:00:00-04:00,67.81999969482422,67.11000061035156,454,30793.35888943634,30464.8934830719,-0.010468874781296126,-0.010666761217696117,-328.4654063644375,61267.37422339554,30474.015333959203,30474.015333959203
2025-07-23,2025-07-23 00:00:00-04:00,2025-07-24 00:00:00-04:00,67.29000091552734,67.5,452,30418.12192185974,30506.949,0.003120806681757652,0.0029202025808314565,88.82707814026071,60980.9643339592,30562.842412099464,30562.842412099464
2025-07-24,2025-07-24 00:00:00-04:00,2025-07-25 00:00:00-04:00,67.66000366210938,66.08999633789062,451,30517.71311777649,29803.60768955383,-0.02320436357141343,-0.023399703164739865,-714.1054282226578,60366.450101653296,29848.736983876806,29848.736983876806
2025-07-25,2025-07-25 00:00:00-04:00,2025-07-28 00:00:00-04:00,66.36000061035156,67.40499877929688,449,29798.619838075258,30261.81796745911,0.015747410478207595,0.015544281309028891,463.19812938385076,60110.554951335915,30311.935113260657,30311.935113260657
2025-07-28,2025-07-28 00:00:00-04:00,2025-07-29 00:00:00-04:00,67.0999984741211,67.61000061035156,451,30265.125521759797,30489.06106424103,0.007600628134547048,0.007399128158917682,223.9355424812311,60800.996177501685,30535.87065574189,30535.87065574189
2025-07-29,2025-07-29 00:00:00-04:00,2025-07-30 00:00:00-04:00,66.70999908447266,66.77999877929688,457,30489.518228562163,30515.407596194458,0.0010493133830744093,0.0008491235393822074,25.889367632295034,61051.278251936346,30561.760023374183,30561.760023374183
2025-07-30,2025-07-30 00:00:00-04:00,2025-07-31 00:00:00-04:00,66.37000274658203,67.12000274658203,460,30533.254283554077,30872.113743301394,0.01130028580628052,0.01109804597310265,338.8594597473166,61433.87376667558,30900.6194831215,30900.6194831215
2025-07-31,2025-07-31 00:00:00-04:00,2025-08-01 00:00:00-04:00,66.31999969482422,65.6500015258789,465,30841.883738079072,30524.19798446274,-0.010102505609595183,-0.010300465312502985,-317.6857536163334,61424.81746758424,30582.933729505166,30582.933729505166
2025-08-01,2025-08-01 00:00:00-04:00,2025-08-04 00:00:00-04:00,64.22000122070312,64.79199981689453,476,30571.777453112794,30837.907813650512,0.008906860562422512,0.008705099366429568,266.13036053771793,61420.84154315568,30849.064090042884,30849.064090042884
2025-08-04,2025-08-04 00:00:00-04:00,2025-08-05 00:00:00-04:00,65.19999694824219,64.86000061035156,473,30842.682516374207,30675.71241066742,-0.005214668003136945,-0.005413605175819041,-166.97010570678685,61524.7765007103,30682.093984336097,30682.093984336097
2025-08-05,2025-08-05 00:00:00-04:00,2025-08-06 00:00:00-04:00,64.55000305175781,64.70999908447266,475,30664.317574729917,30734.175840167998,0.0024786371053546648,0.002278161425501608,69.8582654380807,61416.269824504096,30751.95224977418,30751.95224977418
2025-08-06,2025-08-06 00:00:00-04:00,2025-08-07 00:00:00-04:00,65.51000213623047,66.19000244140625,469,30727.26342099228,31040.00683390503,0.010380098962013397,0.010178043147802423,312.7434129127505,61791.959083679205,31064.69566268693,31064.69566268693
2025-08-07,2025-08-07 00:00:00-04:00,2025-08-08 00:00:00-04:00,66.83000183105469,66.37999725341797,464,31012.221761694334,30797.238693713378,-0.006733571230093993,-0.006932204652505719,-214.98306798095655,61861.93435640031,30849.712594705972,30849.712594705972
2025-08-08,2025-08-08 00:00:00-04:00,2025-08-11 00:00:00-04:00,66.12999725341797,67.87999725341797,466,30819.66037796478,31628.915512220763,0.026463028469422025,0.026257756390936002,809.2551342559818,62478.628106926735,31658.967728961954,31658.967728961954
2025-08-11,2025-08-11 00:00:00-04:00,2025-08-12 00:00:00-04:00,67.63999938964844,67.7300033569336,468,31658.685266326906,31694.471806887817,0.0013306322900252772,0.0011303861881774167,35.78654056091182,63353.43953584977,31694.754269522866,31694.754269522866
2025-08-12,2025-08-12 00:00:00-04:00,2025-08-13 00:00:00-04:00,67.94999694824219,68.55000305175781,466,31667.865047738647,31941.10699197693,0.008830112295261061,0.008628366447386808,273.2419442382816,63635.8612614998,31967.996213761147,31967.996213761147
2025-08-13,2025-08-13 00:00:00-04:00,2025-08-14 00:00:00-04:00,69.83999633789062,67.20999908447266,457,31920.070014248657,30711.898084645843,-0.03765746551150811,-0.03784991477347959,-1208.1719296028132,62679.89429840699,30759.824284158334,30759.824284158334
2025-08-14,2025-08-14 00:00:00-04:00,2025-08-15 00:00:00-04:00,67.02999877929688,67.30999755859375,458,30702.80941486206,30824.896083947755,0.004177215939072289,0.003976400577420742,122.08666908569649,61584.72036810609,30881.91095324403,30881.91095324403
2025-08-15,2025-08-15 00:00:00-04:00,2025-08-18 00:00:00-04:00,66.44000244140625,65.72000122070312,464,30831.24394892578,30491.03115834961,-0.010836863248734788,-0.011034676094800373,-340.21279057616994,61372.94211159364,30541.69816266786,30541.69816266786
2025-08-18,2025-08-18 00:00:00-04:00,2025-08-19 00:00:00-04:00,66.05000305175781,65.73999786376953,462,30518.1529200531,30368.841825160216,-0.004693492409763499,-0.004892533807141841,-149.31109489288428,60910.53998782807,30392.387067774976,30392.387067774976
2025-08-19,2025-08-19 00:00:00-04:00,2025-08-20 00:00:00-04:00,64.19000244140625,64.36499786376953,473,30364.907341900634,30441.59952516403,0.0027262099346860146,0.002525684745217989,76.69218326339615,60833.98659293901,30469.079251038373,30469.079251038373
2025-08-20,2025-08-20 00:00:00-04:00,2025-08-21 00:00:00-04:00,64.9000015258789,64.3499984741211,469,30441.14452570877,30177.131269434358,-0.00847462309440006,-0.008672908341256398,-264.0132562744111,60646.21052047273,30205.06599476396,30205.06599476396
2025-08-21,2025-08-21 00:00:00-04:00,2025-08-22 00:00:00-04:00,63.689998626708984,63.79999923706055,474,30192.078254994965,30238.175518402863,0.0017271253371550983,0.0015267999446268925,46.09726340789712,60443.241513166824,30251.16325817186,30251.16325817186
2025-08-22,2025-08-22 00:00:00-04:00,2025-08-25 00:00:00-04:00,66.25,63.45000076293945,456,30213.021,28930.3070278656,-0.04226413942732901,-0.04245566744664161,-1282.7139721343992,59181.47028603746,28968.44928603746,28968.44928603746
2025-08-25,2025-08-25 00:00:00-04:00,2025-08-26 00:00:00-04:00,62.880001068115234,62.40999984741211,460,28927.69297138214,28705.72906981659,-0.007474573993629431,-0.007673059230307049,-221.96390156555208,57674.17835585405,28746.485384471907,28746.485384471907
2025-08-26,2025-08-26 00:00:00-04:00,2025-08-27 00:00:00-04:00,63.099998474121094,63.244998931884766,455,28713.37035565567,28773.596866556167,0.0022979470882735476,0.002097507542810473,60.2265109004984,57520.08225102807,28806.711895372406,28806.711895372406
2025-08-27,2025-08-27 00:00:00-04:00,2025-08-28 00:00:00-04:00,63.650001525878906,64.21499633789062,452,28772.677669766235,29022.27582689209,0.008876587564290982,0.008674832422292384,249.59815712585623,57828.9877222645,29056.310052498262,29056.310052498262
2025-08-28,2025-08-28 00:00:00-04:00,2025-08-29 00:00:00-04:00,63.58000183105469,62.779998779296875,456,28995.380083044434,28624.81667541504,-0.012582620772543972,-0.012780084502016485,-370.5634076293936,57681.1267279133,28685.74664486887,28685.74664486887
2025-08-29,2025-08-29 00:00:00-04:00,2025-09-02 00:00:00-04:00,61.439998626708984,62.1349983215332,466,28633.90246398239,28952.01372691269,0.011311844244119023,0.011109602099484698,318.11126293029884,57637.76037178156,29003.857907799167,29003.857907799167
2025-09-02,2025-09-02 00:00:00-04:00,2025-09-03 00:00:00-04:00,62.970001220703125,63.2599983215332,460,28969.09718157959,29096.689267982485,0.004605321505611367,0.00440442053140776,127.5920864028958,58100.547175781656,29131.449994202063,29131.449994202063
2025-09-03,2025-09-03 00:00:00-04:00,2025-09-04 00:00:00-04:00,63.77000045776367,62.93000030517578,456,29082.028120761108,28693.21053114624,-0.013172340388240108,-0.013369686185582713,-388.81758961486776,57824.6605253483,28742.632404587195,28742.632404587195
2025-09-04,2025-09-04 00:00:00-04:00,2025-09-05 00:00:00-04:00,62.349998474121094,64.12000274658203,460,28683.86739802551,29492.251743301393,0.028388200734208408,0.028182543659769084,808.3843452758811,58234.88414788859,29551.016749863076,29551.016749863076
2025-09-05,2025-09-05 00:00:00-04:00,2025-09-08 00:00:00-04:00,63.41999816894531,63.7599983215332,465,29493.248178474427,29645.434379590988,0.00536108739205826,0.0051600352797910535,152.18620111656128,59196.451129454064,29703.202950979638,29703.202950979638
2025-09-08,2025-09-08 00:00:00-04:00,2025-09-09 00:00:00-04:00,63.70000076293945,64.0999984741211,466,29687.168775565337,29867.612229011535,0.00627939884444018,0.006078163088246927,180.44345344619796,59570.81517999117,29883.646404425835,29883.646404425835
2025-09-09,2025-09-09 00:00:00-04:00,2025-09-10 00:00:00-04:00,63.220001220703125,64.5999984741211,472,29842.824560229492,30488.150159857178,0.021828491407337253,0.021624146143582167,645.3255996276857,60371.79656428301,30528.97200405352,30528.97200405352
2025-09-10,2025-09-10 00:00:00-04:00,2025-09-11 00:00:00-04:00,64.52999877929688,64.625,473,30525.741691549683,30564.5682375,0.0014722024252324052,0.0012719280121886293,38.82654595031636,61093.54024155352,30567.798550003838,30567.798550003838
2025-09-11,2025-09-11 00:00:00-04:00,2025-09-12 00:00:00-04:00,65.02999877929688,65.31999969482422,470,30567.155836212158,30697.329816581725,0.004459494402138436,0.0042586225904391595,130.1739803695673,61265.12836658556,30697.972530373405,30697.972530373405
2025-09-12,2025-09-12 00:00:00-04:00,2025-09-15 00:00:00-04:00,66.37999725341797,65.36000061035156,462,30670.62548695221,30193.300649954224,-0.01536602418304387,-0.015562931287496778,-477.3248369979847,60891.273180327626,30220.64769337542,30220.64769337542
2025-09-15,2025-09-15 00:00:00-04:00,2025-09-16 00:00:00-04:00,65.5,65.56999969482422,461,30198.51955,30224.747082328035,0.001068697630904103,0.0008685039107499461,26.227532328033703,60445.394775703455,30246.875225703454,30246.875225703454
